# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = Naive_Bayes_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = Naive_Bayes_1.data.R
# init = 2 (Default)
# random
#   seed = 4193878922
# output
#   file = Naive_Bayes_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,phi.1.1,phi.2.1,phi.3.1,phi.4.1,phi.1.2,phi.2.2,phi.3.2,phi.4.2,phi.1.3,phi.2.3,phi.3.3,phi.4.3,phi.1.4,phi.2.4,phi.3.4,phi.4.4,phi.1.5,phi.2.5,phi.3.5,phi.4.5,phi.1.6,phi.2.6,phi.3.6,phi.4.6,phi.1.7,phi.2.7,phi.3.7,phi.4.7,phi.1.8,phi.2.8,phi.3.8,phi.4.8,phi.1.9,phi.2.9,phi.3.9,phi.4.9,phi.1.10,phi.2.10,phi.3.10,phi.4.10
-3618.18,0.7884,0.627082,3,7,0,3632.04,0.45734,0.265876,0.205187,0.0715968,0.181091,0.0332953,0.0377497,0.139399,0.014176,0.179058,0.0203095,0.565809,0.0499804,0.465028,0.150023,0.0299608,0.0621257,0.105916,0.0332762,0.0386141,0.0128621,0.0162689,0.462467,0.0441024,0.0547543,0.023826,0.16539,0.0214864,0.447104,0.0317065,0.0233858,0.0528542,0.0331645,0.0189199,0.0412563,0.0169229,0.128091,0.105794,0.0329536,0.0593301,0.0166514,0.0201867,0.0331887,0.0315212
-3615.55,0.865684,0.627082,3,7,0,3637.38,0.556714,0.192468,0.148398,0.10242,0.214812,0.0176168,0.0497924,0.206144,0.0207676,0.186707,0.024815,0.403942,0.0363588,0.42888,0.134633,0.00996858,0.0467694,0.1229,0.0213773,0.0596859,0.0161435,0.0130914,0.456716,0.0696661,0.0721567,0.0136247,0.135528,0.0287424,0.4369,0.0683592,0.0294072,0.0481681,0.0243767,0.0450976,0.0624889,0.00336803,0.112246,0.0658814,0.0546551,0.14536,0.0194694,0.0378417,0.030586,0.0249548
-3615.31,0.954748,0.627082,3,7,0,3630.95,0.476294,0.27088,0.183862,0.068965,0.168778,0.0279928,0.0379452,0.195248,0.022448,0.173074,0.0158646,0.543334,0.0500017,0.470084,0.155292,0.0409876,0.0585252,0.110577,0.0317177,0.0285168,0.0134135,0.0123289,0.463201,0.0294297,0.0562032,0.0336767,0.179966,0.024122,0.453041,0.0343222,0.0232697,0.0491424,0.0303982,0.0159763,0.0462324,0.00477806,0.129906,0.0993318,0.0270271,0.0593807,0.0172844,0.0226362,0.0194833,0.0250603
-3613.65,0.394556,0.627082,3,7,0,3644.6,0.483336,0.249514,0.177016,0.0901339,0.175567,0.0464456,0.0387116,0.217767,0.0230346,0.168513,0.0165946,0.491498,0.0454375,0.455956,0.130683,0.0245697,0.0601637,0.0974968,0.0265802,0.0200427,0.0148078,0.0214799,0.511714,0.0446204,0.0594927,0.0212345,0.157068,0.0302483,0.462068,0.0400364,0.0145047,0.0680047,0.0268911,0.0188994,0.048019,0.00161099,0.113856,0.103434,0.0305461,0.0828277,0.0186814,0.0265046,0.0255789,0.0188103
-3619.96,0.658428,0.627082,3,7,0,3636.49,0.529606,0.228474,0.158984,0.0829366,0.177652,0.0137709,0.0294878,0.186793,0.0191995,0.241293,0.0336857,0.521874,0.0410982,0.450374,0.158658,0.0219212,0.0595514,0.0900976,0.0331516,0.0242333,0.014795,0.00237834,0.442571,0.0572387,0.0642131,0.0196184,0.148889,0.0487459,0.456613,0.0446949,0.0278053,0.0279565,0.0318463,0.0290845,0.0591082,0.00287541,0.114166,0.0652086,0.0374829,0.0936803,0.0208659,0.0434792,0.0291611,0.0146818
-3621.03,0.720829,0.627082,3,7,0,3644.33,0.493744,0.207675,0.200912,0.0976702,0.208797,0.0367073,0.0502202,0.21554,0.0254532,0.130985,0.0130099,0.410513,0.0382766,0.431211,0.152476,0.0307531,0.0488647,0.140219,0.0202072,0.053474,0.0114224,0.0223939,0.462794,0.0372526,0.0622954,0.0270893,0.173054,0.0218457,0.436233,0.0573615,0.0239593,0.0880768,0.0278215,0.0270234,0.0512063,1.96367e-05,0.125387,0.100837,0.0320054,0.0940005,0.0154491,0.026173,0.0210668,0.0485248
-3624.74,0.694228,0.627082,3,7,0,3647.54,0.564387,0.261204,0.114947,0.0594627,0.18772,0.0142651,0.0319339,0.171276,0.0148605,0.199954,0.0396942,0.535616,0.0473955,0.473168,0.128113,0.0185283,0.0580301,0.0914274,0.0340369,0.0326948,0.0187453,0.00773446,0.463098,0.0749171,0.0678939,0.0172064,0.159388,0.0390407,0.450259,0.0429004,0.0254963,0.02801,0.0286949,0.0361095,0.041506,1.28811e-05,0.107902,0.0726588,0.0381498,0.0888451,0.0184994,0.0445754,0.0385844,0.0110595
-3624.28,0.661145,0.627082,3,7,0,3654.09,0.53436,0.261357,0.143749,0.0605332,0.192731,0.0181161,0.0289802,0.186601,0.0147449,0.176707,0.0494571,0.539063,0.0386191,0.482103,0.140082,0.00980681,0.0566859,0.118375,0.0402153,0.0275108,0.0188054,0.009851,0.43816,0.0591616,0.0686378,0.0226829,0.180912,0.0378923,0.441305,0.0358538,0.0166977,0.0284842,0.0377269,0.0273118,0.0332095,3.34112e-05,0.109719,0.0684087,0.0441756,0.0826139,0.0210247,0.0405906,0.0281104,0.0288332
-3621.12,0.788518,0.627082,3,7,0,3648.55,0.569154,0.1935,0.16517,0.0721748,0.188464,0.0324359,0.0362344,0.213063,0.0209565,0.181415,0.0278664,0.414697,0.0449837,0.482695,0.190736,0.0176161,0.0614138,0.105308,0.0162901,0.0320595,0.0157198,0.0142646,0.454421,0.0388702,0.0619291,0.0217634,0.136567,0.0293535,0.40723,0.0480159,0.0258159,0.0625131,0.0482815,0.0317253,0.0468382,0.00186096,0.127622,0.0571933,0.0268254,0.158428,0.0233992,0.0251834,0.0384053,0.0315382
-3614.47,0.964714,0.627082,3,7,0,3636.7,0.469087,0.288693,0.155119,0.0871006,0.191543,0.0175373,0.0507065,0.21742,0.0275936,0.193275,0.0200452,0.494935,0.0402053,0.423386,0.116578,0.0163068,0.0456039,0.131775,0.0205785,0.046693,0.0158189,0.0145124,0.462044,0.0699038,0.0643317,0.0225721,0.165623,0.0367801,0.474427,0.0456303,0.0407694,0.0311706,0.0171481,0.0205992,0.0650262,0.00522418,0.108618,0.0967919,0.0304516,0.0555563,0.0147104,0.0339219,0.0281781,0.0260112
-3618.93,0.808574,0.627082,3,7,0,3634.69,0.502242,0.252006,0.186013,0.0597384,0.187106,0.014023,0.0292533,0.241112,0.0187003,0.17284,0.0222138,0.402563,0.0533765,0.502374,0.162699,0.00331908,0.0556524,0.0962707,0.0328391,0.0501939,0.017257,0.0100716,0.45921,0.0384754,0.0634198,0.0198696,0.130459,0.0293205,0.447626,0.0430942,0.0220898,0.0513421,0.0318518,0.0358742,0.0651306,0.0119935,0.106662,0.0654168,0.0481744,0.133264,0.0183479,0.0401667,0.0279311,0.0384167
-3621.81,0.657431,0.627082,3,7,0,3645.11,0.500024,0.232785,0.135338,0.131853,0.199246,0.029584,0.0648546,0.17685,0.0253669,0.168229,0.0165995,0.530669,0.0330569,0.413745,0.103938,0.0378024,0.0525651,0.163566,0.020745,0.0389224,0.0129292,0.0167457,0.465889,0.0547276,0.0592521,0.0173429,0.186001,0.0121305,0.432977,0.0562121,0.0311241,0.0502187,0.0250806,0.0169328,0.0665199,0.00219091,0.140708,0.0914687,0.0185846,0.075342,0.0188189,0.0261735,0.0257449,0.0211458
-3619.22,1,0.627082,3,7,0,3638.29,0.566148,0.218586,0.171312,0.0439532,0.191763,0.0198869,0.0316318,0.240717,0.0212228,0.191587,0.029304,0.417164,0.0603197,0.4396,0.191533,0.0179741,0.0574677,0.0875457,0.0265346,0.0556825,0.0122738,0.0128962,0.446671,0.0454646,0.0722847,0.0338288,0.133012,0.043132,0.435402,0.0466817,0.0296283,0.0497385,0.0293579,0.046712,0.0387716,0.0107443,0.100342,0.0893184,0.0387942,0.0929817,0.0195671,0.0319434,0.0341198,0.0264015
-3609.44,1,0.627082,3,7,0,3628.97,0.51781,0.224932,0.183514,0.0737441,0.178187,0.0200628,0.0431637,0.165816,0.0186892,0.174996,0.0194568,0.524717,0.0367734,0.449864,0.144403,0.0316762,0.0482404,0.123024,0.0228486,0.0438069,0.0122292,0.0163046,0.44825,0.0281535,0.0657229,0.0147465,0.180697,0.0365247,0.477258,0.0369408,0.0248861,0.0298606,0.0269342,0.0232402,0.0686493,0.00429643,0.118616,0.100479,0.0241526,0.101492,0.0173503,0.0403428,0.0234924,0.0336565
-3616.58,0.745669,0.627082,3,7,0,3630.19,0.505401,0.264151,0.136443,0.0940039,0.173235,0.0195046,0.0496356,0.22366,0.0245667,0.180207,0.032244,0.491274,0.0335881,0.482773,0.111715,0.0159999,0.0510683,0.0817044,0.0288509,0.0352716,0.0100352,0.0156718,0.492502,0.0404274,0.0769979,0.0185016,0.134792,0.0242519,0.450928,0.0595861,0.0292211,0.0422036,0.0255426,0.04702,0.0677295,0.0144961,0.132913,0.0625832,0.0308537,0.0811451,0.0211244,0.0324487,0.0224562,0.0312711
-3619.72,0.911183,0.627082,3,7,0,3635.4,0.503854,0.212501,0.208558,0.0750867,0.222234,0.0276547,0.0276105,0.180477,0.0194498,0.156797,0.0174539,0.449563,0.0555703,0.474545,0.199082,0.0461281,0.0583434,0.120628,0.0246481,0.0524766,0.0141982,0.0134816,0.423664,0.0628648,0.0530046,0.0302776,0.177717,0.0432264,0.424674,0.038741,0.020341,0.0413433,0.0288332,0.012482,0.0436201,0.00511078,0.108122,0.0944362,0.0347773,0.100458,0.0155707,0.0309571,0.0310853,0.0183517
-3622.96,0.901988,0.627082,3,7,0,3641.47,0.483887,0.289422,0.126324,0.100368,0.167665,0.0184977,0.0743379,0.231342,0.016953,0.204516,0.011203,0.47553,0.0302593,0.427724,0.107554,0.0117097,0.0469863,0.118417,0.0283252,0.0196845,0.0153803,0.014161,0.506067,0.0510691,0.0596249,0.0159572,0.122341,0.0202592,0.480942,0.0630111,0.0226244,0.0618735,0.0273598,0.0381516,0.0627111,0.00552676,0.138456,0.0758613,0.0374315,0.0917442,0.0163727,0.0237029,0.0274052,0.0312616
-3621.03,0.921388,0.627082,3,7,0,3642.23,0.51416,0.201924,0.178918,0.104999,0.223911,0.0258469,0.0435483,0.143253,0.0246669,0.186051,0.0385618,0.488503,0.0497468,0.489264,0.128922,0.0614827,0.0449603,0.0870776,0.0361514,0.0819003,0.0104853,0.0125593,0.404137,0.066624,0.0654436,0.0260919,0.186981,0.0253725,0.424801,0.0365677,0.0237704,0.0497525,0.0234948,0.0280617,0.0537164,0.00693329,0.110947,0.083736,0.0469295,0.0634404,0.0215431,0.0247444,0.0372825,0.0127381
-3617.03,0.94911,0.627082,3,7,0,3640.79,0.497003,0.238006,0.177156,0.0878354,0.177082,0.0220675,0.0403947,0.295448,0.0211687,0.198454,0.0106936,0.410856,0.0369366,0.418583,0.14219,0.0121165,0.056764,0.138527,0.0171403,0.0209985,0.014855,0.0140509,0.445309,0.0355707,0.0642317,0.0139796,0.164027,0.0357938,0.447651,0.0563974,0.0508842,0.0341941,0.0380355,0.0257633,0.0652331,0.0084077,0.129181,0.0842647,0.0421802,0.121157,0.0140938,0.0279128,0.021948,0.0254579
-3614.54,0.853013,0.627082,3,7,0,3638.41,0.529388,0.21878,0.155993,0.0958387,0.192446,0.0251755,0.0516888,0.13445,0.0213297,0.152796,0.0215673,0.495634,0.0481088,0.487988,0.136102,0.031806,0.0466033,0.100925,0.0337747,0.0696719,0.0156344,0.01384,0.488017,0.0577837,0.0689924,0.0348831,0.162484,0.0370467,0.449954,0.0486871,0.0116315,0.0644373,0.0210117,0.0362888,0.0277221,0.00587659,0.119518,0.0717501,0.0320845,0.0733208,0.0164022,0.0276663,0.034929,0.0299733
-3622.36,0.561544,0.627082,3,7,0,3638.82,0.526667,0.24099,0.126928,0.105415,0.215651,0.0309872,0.0667392,0.171843,0.0169374,0.156488,0.0102749,0.497373,0.0542671,0.461325,0.137888,0.0429093,0.0478994,0.126064,0.0480961,0.0429611,0.023208,0.0170659,0.448252,0.0417533,0.0565619,0.0175793,0.150803,0.0216945,0.444771,0.0403653,0.0305586,0.0296806,0.0167143,0.0328112,0.0479122,0.00959609,0.111147,0.0796494,0.0355412,0.13025,0.0128422,0.0376643,0.0239343,0.0119391
-3623.34,0.814247,0.627082,3,7,0,3640.11,0.510899,0.218123,0.198026,0.0729527,0.182056,0.0244496,0.0395569,0.197476,0.0302767,0.187741,0.0369035,0.443585,0.027869,0.450461,0.161895,0.011571,0.0532345,0.108665,0.0129898,0.0685269,0.0123827,0.0101566,0.469445,0.0686332,0.0693769,0.0275247,0.132185,0.0670047,0.431682,0.0393585,0.0167086,0.0675558,0.0370773,0.0222631,0.0615996,8.62831e-05,0.137922,0.101936,0.037895,0.0579251,0.0181226,0.0274447,0.030821,0.0176357
-3621.68,0.998746,0.627082,3,7,0,3638.34,0.522725,0.217739,0.162023,0.0975128,0.197298,0.0189646,0.0527122,0.187208,0.0154108,0.182112,0.0144993,0.517515,0.0567528,0.446726,0.125485,0.0452382,0.0453219,0.114915,0.0422602,0.0265474,0.0156032,0.0193394,0.447987,0.0360795,0.0558656,0.0125077,0.179338,0.0120969,0.468452,0.0606103,0.0348344,0.0219582,0.0237671,0.0407403,0.0477436,0.00509836,0.103402,0.066322,0.0295396,0.13908,0.0181264,0.0377626,0.025601,0.00917849
-3620.53,0.907766,0.627082,3,7,0,3645.45,0.521189,0.229348,0.163465,0.0859975,0.192819,0.0263259,0.0547139,0.220524,0.0128436,0.162438,0.0164324,0.465731,0.0474032,0.471177,0.114051,0.0474752,0.0461526,0.105556,0.0376402,0.0298248,0.0126131,0.01389,0.474681,0.0723464,0.0576475,0.0132964,0.152687,0.00900425,0.480698,0.0590883,0.0458077,0.0266267,0.0256326,0.0395754,0.0424744,0.00217974,0.108989,0.0649124,0.0328301,0.109403,0.015201,0.0437405,0.0286826,0.0168853
-3621.72,0.893692,0.627082,3,7,0,3641.71,0.463518,0.234833,0.208159,0.0934899,0.174067,0.0202465,0.0553524,0.188877,0.0180792,0.191106,0.0288343,0.519053,0.0351335,0.419117,0.126239,0.011164,0.0629719,0.148525,0.0108417,0.0377966,0.0154594,0.0131676,0.434187,0.0652205,0.0667984,0.0144424,0.164312,0.0522661,0.458224,0.0447821,0.0167501,0.0536486,0.0253713,0.0190409,0.0865689,0.00462197,0.12861,0.106997,0.0517072,0.0564864,0.0152846,0.0225754,0.0252074,0.0108663
-3616.23,0.989319,0.627082,3,7,0,3639.48,0.552755,0.211319,0.162691,0.0732346,0.186844,0.0163305,0.0347277,0.198345,0.0189366,0.191632,0.0203319,0.45387,0.0470646,0.470883,0.1691,0.0311329,0.0408074,0.0911858,0.0331131,0.0225053,0.0139627,0.0175171,0.478761,0.0441023,0.0589819,0.0314387,0.145512,0.0143182,0.452398,0.0398845,0.0355724,0.0405383,0.0243317,0.0373487,0.0323961,0.0139804,0.135357,0.0687895,0.0286796,0.133326,0.0213161,0.0349901,0.0218066,0.0478822
-3618.83,0.945192,0.627082,3,7,0,3635.41,0.574432,0.212319,0.148204,0.0650442,0.196,0.0297254,0.0487491,0.173638,0.0242734,0.193895,0.0162289,0.469441,0.0318369,0.439516,0.143913,0.0284768,0.0644817,0.111037,0.0252517,0.0372655,0.0150937,0.00733939,0.449443,0.0880984,0.0591889,0.0196473,0.160072,0.0830333,0.439806,0.0382585,0.0176199,0.0150722,0.0313654,0.0384065,0.0600778,0.00085806,0.122892,0.0853052,0.0483885,0.0826048,0.0150623,0.0368695,0.0302555,0.0215122
-3617.89,0.965925,0.627082,3,7,0,3636.01,0.468411,0.25254,0.187729,0.0913203,0.185323,0.0185854,0.0306124,0.227122,0.0179041,0.164896,0.0341888,0.483545,0.0533191,0.455365,0.158282,0.0178653,0.0416203,0.119339,0.0275921,0.0308112,0.0148546,0.0195985,0.452332,0.0304842,0.0698948,0.0278636,0.151361,0.00562697,0.463254,0.0561478,0.0403056,0.0968131,0.0250182,0.0249053,0.0506313,0.00187136,0.107872,0.0905684,0.0248213,0.0796591,0.0209402,0.0227318,0.0298738,0.0262021
-3616.4,0.920836,0.627082,3,7,0,3636.12,0.500355,0.246979,0.169379,0.0832875,0.189647,0.0207311,0.0235785,0.211196,0.0219751,0.160044,0.0169007,0.526372,0.0476075,0.420618,0.168991,0.0207442,0.0507342,0.140499,0.0245108,0.0304713,0.0208377,0.0112803,0.434377,0.0301859,0.0577076,0.0228713,0.17176,0.0625335,0.434173,0.0610736,0.0348899,0.023221,0.023346,0.0259105,0.0390348,0.010808,0.133729,0.103509,0.045972,0.0652984,0.0202419,0.033464,0.039985,0.0191699
-3620.34,0.758746,0.627082,3,7,0,3636.78,0.551148,0.22832,0.149754,0.0707778,0.200152,0.0250225,0.0773796,0.193169,0.0218423,0.206741,0.0244589,0.431266,0.0408553,0.470893,0.115545,0.0256047,0.0498753,0.0848792,0.0288442,0.05385,0.00962602,0.0176635,0.479823,0.083926,0.0749969,0.0201577,0.134398,0.00753395,0.441577,0.0481279,0.020194,0.0828587,0.0335033,0.0203676,0.073322,0.00158025,0.11118,0.0693182,0.0282385,0.0933176,0.0163915,0.0368296,0.0177964,0.0268932
-3613.95,0.904539,0.627082,3,7,0,3639.53,0.527813,0.211677,0.164456,0.096054,0.183287,0.0222576,0.0247017,0.224177,0.0227899,0.172632,0.0229881,0.492074,0.047198,0.412005,0.149013,0.0157357,0.0489521,0.154525,0.0201547,0.0356418,0.0224145,0.00794357,0.456165,0.0327522,0.0613676,0.0248617,0.176018,0.059675,0.454557,0.0536876,0.0271301,0.0257669,0.0192556,0.0343834,0.0475024,0.00442805,0.120238,0.0903403,0.0365328,0.0846734,0.0199398,0.0273632,0.0397942,0.025076
-3614.2,0.769182,0.627082,3,7,0,3635.93,0.526079,0.224129,0.163063,0.0867292,0.192778,0.0221971,0.0809163,0.20887,0.0184963,0.190932,0.0240979,0.479165,0.0287861,0.456873,0.133676,0.0333337,0.051335,0.103081,0.0166487,0.0347981,0.00903026,0.0228689,0.481223,0.0500695,0.067557,0.0145821,0.134028,0.0127018,0.457903,0.0455621,0.0312442,0.0607291,0.0310265,0.0262314,0.0582106,0.00708575,0.125804,0.0804248,0.0196171,0.0848083,0.0172828,0.0372475,0.0203384,0.0284387
-3616.21,0.854406,0.627082,3,7,0,3629.33,0.495925,0.240792,0.173474,0.0898101,0.188755,0.0225027,0.0178882,0.177889,0.0241083,0.169227,0.020272,0.478552,0.0614483,0.45805,0.153258,0.0198858,0.0533116,0.124433,0.0348117,0.0535844,0.022264,0.00690567,0.432089,0.0486239,0.0601388,0.0297005,0.182108,0.0624953,0.427159,0.0503505,0.0198216,0.0401262,0.0250392,0.0305648,0.0460812,0.00196623,0.118258,0.0834598,0.0506946,0.0958436,0.0195176,0.0248055,0.042975,0.0210335
-3616.51,0.755742,0.627082,3,7,0,3643.47,0.530119,0.216206,0.165052,0.088622,0.196458,0.0220331,0.0895416,0.186043,0.0192283,0.186845,0.0244389,0.494822,0.0287428,0.451036,0.131145,0.0292857,0.050875,0.105659,0.0189218,0.0371148,0.00833413,0.0118862,0.487591,0.0420709,0.0671056,0.0153764,0.125247,0.0135654,0.458596,0.0500586,0.0165148,0.0620111,0.0315863,0.0288606,0.0667287,0.0145954,0.122283,0.0881411,0.024238,0.0898809,0.0167909,0.0401043,0.0156331,0.0306106
-3618.55,0.849758,0.627082,3,7,0,3639.43,0.461243,0.2776,0.174369,0.0867875,0.180615,0.0190427,0.0227198,0.216262,0.0210695,0.155539,0.0203798,0.432333,0.0594343,0.45472,0.155572,0.0185476,0.0474733,0.146431,0.0306096,0.0539942,0.0255837,0.0150417,0.430323,0.0765569,0.0625361,0.0306811,0.172014,0.0441702,0.433632,0.0479734,0.0257888,0.0329039,0.0237108,0.0334998,0.0521996,0.00276132,0.120638,0.0746633,0.0444608,0.100761,0.0253078,0.0224079,0.0459328,0.021709
-3628.34,0.650934,0.627082,3,7,0,3647.48,0.597399,0.15145,0.206213,0.0449378,0.209609,0.0257941,0.0444358,0.232767,0.0173237,0.207388,0.0215978,0.485307,0.0547978,0.428062,0.116155,0.0110294,0.0503134,0.107473,0.0310573,0.0193691,0.0148763,0.0108447,0.4702,0.039395,0.0682322,0.0261178,0.158706,0.02403,0.433591,0.039353,0.0506055,0.0414904,0.0425399,0.0317807,0.0441706,0.00753031,0.0976915,0.0790554,0.0405293,0.110808,0.0110248,0.0441299,0.0225424,0.0282735
-3624.52,0.976395,0.627082,3,7,0,3651.74,0.418913,0.332266,0.156682,0.0921387,0.174865,0.0212643,0.0464653,0.183806,0.0257484,0.161624,0.0192217,0.425286,0.0318639,0.462274,0.142686,0.0423912,0.0424934,0.13231,0.0232347,0.0934588,0.0143073,0.014714,0.464143,0.0508591,0.0578573,0.0191406,0.160982,0.0402973,0.477936,0.0519322,0.00958945,0.0600076,0.0171371,0.0224285,0.0763758,0.00580261,0.130119,0.0883881,0.030117,0.0731747,0.0276733,0.0259255,0.0271854,0.0249173
-3614.41,1,0.627082,3,7,0,3638.44,0.509381,0.237619,0.14861,0.104389,0.160524,0.0141583,0.0568692,0.16494,0.0277678,0.173303,0.0228453,0.514101,0.0362687,0.462097,0.141805,0.0226195,0.0518967,0.135816,0.0185388,0.0442913,0.0201672,0.0203872,0.461355,0.0817881,0.0564513,0.0149861,0.154191,0.027426,0.462913,0.0419052,0.0268823,0.0275029,0.030525,0.0258637,0.0604941,0.00814318,0.125759,0.085396,0.0246748,0.0883296,0.0277272,0.0260877,0.0323449,0.0208582
-3615.14,0.550345,0.627082,3,7,0,3642.88,0.522284,0.20434,0.186779,0.0865973,0.204125,0.0256575,0.0377207,0.175888,0.015577,0.180872,0.0183293,0.474997,0.040228,0.424415,0.132437,0.033416,0.0613311,0.115826,0.0150888,0.0518185,0.0114715,0.00957285,0.529258,0.0148451,0.0659237,0.0195438,0.148191,0.0356792,0.438731,0.0531057,0.0290766,0.0653083,0.0218712,0.0329596,0.0307272,0.0119485,0.126028,0.101028,0.0309481,0.0961347,0.0147129,0.0370192,0.0282229,0.0399645
-3613.96,0.869447,0.627082,3,7,0,3632.45,0.506539,0.25454,0.150489,0.0884322,0.180257,0.0152361,0.0528135,0.209679,0.0238227,0.178225,0.022956,0.484046,0.0426356,0.474041,0.151202,0.0204766,0.0446757,0.117876,0.0322585,0.0348177,0.0181497,0.0185127,0.394688,0.104989,0.0624197,0.0242703,0.166884,0.023136,0.454385,0.0465446,0.0233359,0.024278,0.0332927,0.0264124,0.090268,0.00244563,0.117274,0.0725779,0.041624,0.0854283,0.0230872,0.026305,0.0239704,0.0107045
-3618.45,0.636095,0.627082,3,7,0,3642.12,0.547068,0.167125,0.207796,0.0780113,0.213327,0.0323436,0.0399341,0.202277,0.0207591,0.195002,0.0167927,0.485757,0.0457808,0.432833,0.132042,0.0408289,0.055274,0.121443,0.0231236,0.0472303,0.0119005,0.0109547,0.4777,0.0137185,0.0637292,0.0193346,0.179389,0.0359239,0.424277,0.0493991,0.0413475,0.0305135,0.0283162,0.02828,0.0352942,0.0198942,0.124896,0.0826985,0.0360994,0.0802748,0.0117402,0.0277122,0.0182773,0.0435825
-3624.08,0.455029,0.627082,3,7,0,3644.27,0.450011,0.321963,0.126338,0.101689,0.18174,0.0180274,0.0481935,0.223038,0.020136,0.157386,0.0266936,0.468489,0.0330937,0.488898,0.159708,0.0121245,0.0438587,0.10357,0.0319397,0.0420529,0.0174674,0.0115765,0.456297,0.0859475,0.0602469,0.0194336,0.13805,0.00820144,0.482258,0.0429848,0.0180878,0.0681103,0.0215377,0.0254427,0.060872,9.72026e-05,0.117381,0.0963151,0.0314569,0.0839827,0.0222811,0.0363667,0.028702,0.00795633
-3621.14,0.733416,0.627082,3,7,0,3646.79,0.565583,0.160192,0.204534,0.0696914,0.204481,0.0263139,0.0404845,0.161392,0.0208414,0.20389,0.0169368,0.490003,0.0548235,0.408295,0.129819,0.039576,0.0618409,0.127302,0.0193758,0.0463773,0.0118865,0.0163948,0.46464,0.022181,0.067367,0.0272023,0.173701,0.060813,0.407303,0.0520651,0.0379155,0.0229253,0.0352811,0.0324513,0.0470298,0.026857,0.121413,0.0788365,0.0399663,0.0978226,0.014763,0.027249,0.0301306,0.0320534
-3623.02,0.899321,0.627082,3,7,0,3640.12,0.472288,0.311666,0.128705,0.0873412,0.174011,0.0183516,0.0361839,0.228667,0.0226137,0.153302,0.0331771,0.434366,0.0342055,0.508291,0.164656,0.0103623,0.045843,0.104889,0.032019,0.0455496,0.0187404,0.00892769,0.466705,0.0743001,0.0620093,0.0186373,0.141755,0.0197794,0.467345,0.0503306,0.0152934,0.0878946,0.0197209,0.0181333,0.0576219,0.000711212,0.127397,0.0830816,0.0232745,0.0787028,0.0281141,0.0360551,0.0293149,0.0196671
-3616.27,0.999992,0.627082,3,7,0,3640.21,0.567272,0.178404,0.178968,0.0753565,0.211589,0.0282657,0.0464468,0.178634,0.0214936,0.18261,0.0170509,0.503249,0.0448976,0.449698,0.125122,0.0298976,0.0531739,0.118965,0.0281927,0.0428598,0.0134376,0.0176972,0.513764,0.0314856,0.0514096,0.0290611,0.151645,0.0533169,0.444549,0.0417434,0.0208389,0.0256422,0.0325475,0.0396224,0.0391825,0.00981271,0.115183,0.0757284,0.0402626,0.106882,0.0117195,0.0166087,0.0174948,0.0182208
-3618.43,0.900519,0.627082,3,7,0,3634.8,0.523967,0.23156,0.197074,0.047399,0.174385,0.0252086,0.0441547,0.173704,0.0211465,0.219244,0.0128979,0.488428,0.0372357,0.438565,0.13561,0.029554,0.0461723,0.102544,0.0208946,0.0638138,0.0107131,0.0183384,0.487013,0.0645894,0.0575138,0.0145263,0.172862,0.032265,0.48458,0.0457655,0.0268612,0.0411976,0.0293251,0.0366987,0.0527153,0.0137857,0.127275,0.0806887,0.0218138,0.0820521,0.0116542,0.018421,0.0251784,0.0106103
-3617.63,0.947115,0.627082,3,7,0,3638.34,0.495109,0.232308,0.131922,0.140661,0.209854,0.0199087,0.0455699,0.238221,0.0219054,0.138217,0.0299295,0.454006,0.0472043,0.477268,0.150913,0.014601,0.0523941,0.126849,0.0202763,0.0284168,0.0180845,0.00925846,0.452942,0.0342744,0.0712707,0.0322727,0.141478,0.0280358,0.410397,0.0482806,0.0247853,0.0627012,0.0274218,0.0210729,0.0483453,0.00148304,0.115125,0.0813945,0.0589943,0.0978809,0.0263424,0.0454785,0.0267669,0.0403803
-3619.36,0.91271,0.627082,3,7,0,3636.97,0.535526,0.223791,0.187879,0.0528044,0.180743,0.0294853,0.0512151,0.236656,0.0247533,0.222742,0.0129913,0.453096,0.0378284,0.404882,0.120148,0.0159521,0.0586531,0.105414,0.038271,0.0532364,0.0124044,0.0228197,0.453686,0.0507076,0.0546854,0.0204918,0.18351,0.017274,0.462882,0.0498762,0.0222178,0.0379229,0.0191984,0.0414057,0.068819,0.00880383,0.134231,0.0806559,0.0282861,0.113935,0.01462,0.0222266,0.0208562,0.0124167
