# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = LDA_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = LDA_1.data.R
# init = 2 (Default)
# random
#   seed = 4189522076
# output
#   file = LDA_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.3.1,theta.4.1,theta.5.1,theta.6.1,theta.7.1,theta.8.1,theta.9.1,theta.10.1,theta.11.1,theta.12.1,theta.13.1,theta.14.1,theta.15.1,theta.16.1,theta.17.1,theta.18.1,theta.19.1,theta.20.1,theta.21.1,theta.22.1,theta.23.1,theta.24.1,theta.25.1,theta.1.2,theta.2.2,theta.3.2,theta.4.2,theta.5.2,theta.6.2,theta.7.2,theta.8.2,theta.9.2,theta.10.2,theta.11.2,theta.12.2,theta.13.2,theta.14.2,theta.15.2,theta.16.2,theta.17.2,theta.18.2,theta.19.2,theta.20.2,theta.21.2,theta.22.2,theta.23.2,theta.24.2,theta.25.2,phi.1.1,phi.2.1,phi.1.2,phi.2.2,phi.1.3,phi.2.3,phi.1.4,phi.2.4,phi.1.5,phi.2.5
-395.267,0.0940176,0.177861,5,31,0,407.269,0.844449,0.807158,0.691643,0.671005,0.063252,0.976553,0.996571,0.167709,0.908196,0.0479551,0.973736,0.772802,0.532279,0.9419,0.00172081,0.810526,0.0231404,0.0924176,0.920015,0.996234,0.496435,0.860706,0.980719,0.723596,0.00609727,0.155551,0.192842,0.308357,0.328995,0.936748,0.0234466,0.00342923,0.832291,0.0918041,0.952045,0.0262636,0.227198,0.467721,0.0581004,0.998279,0.189474,0.97686,0.907582,0.0799853,0.00376628,0.503565,0.139294,0.0192815,0.276404,0.993903,0.0334069,0.365552,0.00222075,0.374922,0.279014,0.255773,0.413963,0.0036924,0.271395,5.94932e-05
-400.676,0.786575,0.177861,5,31,0,411.812,0.998068,0.996308,0.637059,0.847745,0.0364808,0.97248,0.657058,0.000270954,0.954185,0.042979,0.867845,0.953431,0.271497,0.987402,0.384381,0.905346,0.208713,0.117496,0.994069,0.998871,0.351364,0.00207888,0.388628,0.659516,0.00119537,0.00193151,0.00369201,0.362941,0.152255,0.963519,0.0275204,0.342942,0.999729,0.0458147,0.957021,0.132155,0.0465694,0.728503,0.0125981,0.615619,0.0946542,0.791287,0.882504,0.00593111,0.00112878,0.648636,0.997921,0.611372,0.340484,0.998805,0.0253436,0.432456,0.000548414,0.347928,0.330241,0.2096,0.307791,9.30028e-05,0.336076,0.00992286
-402.318,0.898462,0.177861,4,15,0,417.079,0.995905,0.99813,0.699313,0.795812,0.0352829,0.937474,0.928624,1.45236e-05,0.994265,0.00392108,0.908589,0.991627,0.666281,0.998963,0.0486178,0.937141,0.116559,0.0242494,0.998815,0.998513,0.390798,0.00670654,0.654185,0.545415,0.0997053,0.00409487,0.00187046,0.300687,0.204188,0.964717,0.0625262,0.0713759,0.999985,0.00573469,0.996079,0.0914111,0.00837258,0.333719,0.00103655,0.951382,0.0628588,0.883441,0.975751,0.00118457,0.00148722,0.609202,0.993293,0.345815,0.454585,0.900295,0.0182211,0.423663,0.00295407,0.350336,0.344963,0.208366,0.309085,3.5478e-08,0.324777,0.0176347
-402.048,0.461356,0.177861,5,31,0,422.474,0.720995,0.956454,0.551812,0.812749,0.00543712,0.828128,0.611128,1.89136e-06,0.849467,0.101394,0.884025,0.966968,0.572281,0.99973,0.00416077,0.526309,0.03083,0.0774684,0.997045,0.975344,0.422535,0.148614,0.499892,0.684598,0.0117259,0.279005,0.0435464,0.448188,0.187251,0.994563,0.171872,0.388872,0.999998,0.150533,0.898606,0.115975,0.0330319,0.427719,0.00027018,0.995839,0.473691,0.96917,0.922532,0.00295479,0.0246559,0.577465,0.851386,0.500108,0.315402,0.988274,0.0068518,0.361707,0.00350353,0.355264,0.317258,0.266753,0.428682,6.39668e-08,0.243705,0.0162757
-408.434,0.755477,0.177861,4,15,0,428.214,0.865098,0.959197,0.605183,0.703202,0.00433025,0.976311,0.858501,6.04788e-06,0.604757,0.114399,0.47886,0.95454,0.375664,0.99934,0.011014,0.500883,0.0425093,0.0231635,0.998533,0.938738,0.248869,0.126425,0.310509,0.75343,0.00130202,0.134902,0.0408033,0.394817,0.296798,0.99567,0.0236885,0.141499,0.999994,0.395243,0.885601,0.52114,0.0454602,0.624336,0.000660436,0.988986,0.499117,0.957491,0.976836,0.00146651,0.0612625,0.751131,0.873575,0.689491,0.24657,0.998698,0.00259785,0.355114,0.000206571,0.407478,0.357626,0.176351,0.413079,0.000503458,0.22649,0.0605534
-399.287,0.794715,0.177861,4,15,0,423.425,0.997507,0.91716,0.798525,0.732751,0.00592858,0.881507,0.572262,8.89371e-05,0.924127,0.0355124,0.958045,0.97757,0.505388,0.99976,0.0403247,0.83014,0.0647288,0.0345192,0.998944,0.883139,0.352864,0.398613,0.560897,0.679182,0.000295754,0.00249331,0.0828401,0.201475,0.267249,0.994071,0.118493,0.427738,0.999911,0.0758726,0.964488,0.041955,0.0224301,0.494612,0.000239979,0.959675,0.16986,0.935271,0.965481,0.00105603,0.116861,0.647136,0.601387,0.439103,0.320818,0.999704,0.00421158,0.437818,1.89854e-05,0.274994,0.257957,0.282447,0.453605,0.0040478,0.284207,0.000693245
-400.228,0.690426,0.177861,4,31,0,413.079,0.985917,0.981606,0.686357,0.726206,0.265667,0.950199,0.813956,3.03696e-05,0.967641,0.00693244,0.942787,0.987546,0.353111,0.999731,0.0250444,0.735596,0.0192801,0.0267706,0.999138,0.934938,0.391246,0.171621,0.613833,0.762531,0.000611554,0.0140828,0.0183945,0.313643,0.273794,0.734333,0.0498014,0.186044,0.99997,0.032359,0.993068,0.0572132,0.0124542,0.646889,0.000268721,0.974956,0.264404,0.98072,0.973229,0.000861578,0.0650623,0.608754,0.828379,0.386167,0.237469,0.999388,0.0426904,0.430542,3.6366e-05,0.284797,0.27508,0.277586,0.389494,3.5159e-06,0.292699,0.00707181
-403.179,0.245861,0.177861,4,15,0,421.052,0.795011,0.944241,0.615696,0.740608,0.0333602,0.91825,0.522506,9.28994e-06,0.977228,0.0158381,0.724807,0.91156,0.488185,0.999315,0.0157192,0.645177,0.0292466,0.0401634,0.999255,0.91037,0.513661,0.400044,0.459601,0.76635,0.00127589,0.204989,0.0557592,0.384304,0.259392,0.96664,0.0817497,0.477494,0.999991,0.0227721,0.984162,0.275193,0.0884401,0.511815,0.000684815,0.984281,0.354823,0.970753,0.959837,0.000744769,0.0896297,0.486339,0.599956,0.540399,0.23365,0.998724,0.000263534,0.404568,0.033614,0.295415,0.327201,0.295616,0.382693,0.000771951,0.256228,0.00362909
-405.924,0.502386,0.177861,4,15,0,416.704,0.889785,0.939096,0.609777,0.751019,0.173418,0.938209,0.712377,2.17293e-06,0.989354,0.00590549,0.855615,0.971234,0.508705,0.998943,0.0347021,0.532147,0.019906,0.026281,0.998091,0.869501,0.575909,0.639839,0.369951,0.774376,0.000838997,0.110215,0.0609035,0.390223,0.248981,0.826582,0.0617909,0.287623,0.999998,0.0106463,0.994095,0.144385,0.0287657,0.491295,0.00105693,0.965298,0.467853,0.980094,0.973719,0.00190874,0.130499,0.424091,0.360161,0.630049,0.225624,0.999161,0.000495622,0.446909,0.00190081,0.261461,0.307035,0.261442,0.391977,0.00027576,0.298592,0.0299116
-399.878,0.967482,0.177861,4,31,0,417.927,0.891628,0.865712,0.622396,0.744852,0.164153,0.974336,0.68153,6.16371e-07,0.986942,0.0178273,0.830049,0.98598,0.562749,0.998153,0.0420179,0.65363,0.0250791,0.0225492,0.998177,0.807438,0.614493,0.487326,0.441461,0.777327,0.0031113,0.108372,0.134288,0.377604,0.255148,0.835847,0.0256636,0.31847,0.999999,0.013058,0.982173,0.169951,0.0140195,0.437251,0.00184669,0.957982,0.34637,0.974921,0.977451,0.00182278,0.192562,0.385507,0.512674,0.558539,0.222673,0.996889,0.00630167,0.420342,0.000267564,0.302562,0.281491,0.248996,0.41254,0.0104169,0.2994,0.0176839
-408.96,0.678681,0.177861,4,15,0,421.226,0.93684,0.989862,0.598287,0.721868,0.00293231,0.909617,0.99672,1.04364e-06,0.999659,0.0674308,0.999976,0.919484,0.035552,0.799739,0.0913726,0.93491,0.201932,0.41972,0.2382,0.993389,0.0601609,0.111284,0.867612,0.543147,0.00477049,0.0631601,0.0101384,0.401713,0.278132,0.997068,0.0903829,0.00328016,0.999999,0.000341178,0.932569,2.36489e-05,0.080516,0.964448,0.200261,0.908627,0.0650904,0.798068,0.58028,0.7618,0.00661101,0.939839,0.888716,0.132388,0.456853,0.99523,8.42086e-05,0.425463,9.00283e-10,0.344995,0.270419,0.222606,0.434713,0.000748134,0.294784,0.00618797
-398.664,0.741849,0.177861,4,31,0,424.764,0.945156,0.973052,0.533195,0.307691,0.00120158,0.912123,0.999879,6.53655e-06,0.954664,0.00996796,0.980878,0.971374,0.274419,0.991909,0.0529883,0.969899,0.0811969,0.0334872,0.984399,0.763131,0.335042,0.230368,0.792411,0.64315,0.00283528,0.0548444,0.0269478,0.466805,0.692309,0.998798,0.0878774,0.000120786,0.999993,0.0453361,0.990032,0.0191218,0.0286256,0.725581,0.00809102,0.947012,0.0301013,0.918803,0.966513,0.015601,0.236869,0.664958,0.769632,0.207589,0.35685,0.997165,0.00186199,0.336259,0.000326145,0.314381,0.181505,0.341162,0.466291,0.00436637,0.350016,0.00383188
-402.078,0.129156,0.177861,5,31,0,419.14,0.810862,0.995395,0.565302,0.226112,0.00762171,0.969851,0.999935,2.90372e-05,0.935758,0.00314064,0.973585,0.967247,0.409655,0.987893,0.0236259,0.977648,0.0368014,0.125345,0.9831,0.754265,0.148128,0.215172,0.809824,0.516572,0.0182331,0.189138,0.00460515,0.434698,0.773888,0.992378,0.0301491,6.50521e-05,0.999971,0.0642422,0.996859,0.026415,0.0327534,0.590345,0.0121068,0.976374,0.0223519,0.963199,0.874655,0.0168997,0.245735,0.851872,0.784828,0.190176,0.483428,0.981767,0.0160826,0.340789,0.0357823,0.272962,0.178537,0.336454,0.45843,0.000316542,0.311168,0.0494792
-394.413,1,0.177861,4,15,0,412.362,0.793458,0.99704,0.483681,0.718929,0.0102719,0.908294,0.999964,0.000254612,0.926797,0.100958,0.914191,0.687476,0.0633853,0.870859,0.115513,0.90676,0.412371,0.078738,0.920073,0.960527,0.635291,0.114208,0.703586,0.387017,0.0327452,0.206542,0.00295989,0.516319,0.281071,0.989728,0.0917063,3.60707e-05,0.999745,0.0732026,0.899042,0.0858085,0.312524,0.936615,0.129141,0.884487,0.0932405,0.587629,0.921262,0.0799265,0.0394732,0.364709,0.885792,0.296414,0.612983,0.967255,0.0190956,0.353582,1.25001e-07,0.339849,0.254175,0.305347,0.41122,0.000689337,0.315509,0.000532313
-394.733,0.49132,0.177861,4,31,0,410.89,0.906911,0.996126,0.578894,0.812262,0.0138695,0.911126,0.999983,0.000246154,0.899829,0.137441,0.891576,0.712517,0.0744904,0.889899,0.0723002,0.94164,0.415844,0.0451726,0.854884,0.899422,0.489177,0.121597,0.72551,0.436171,0.0212932,0.0930895,0.00387354,0.421106,0.187738,0.986131,0.088874,1.67513e-05,0.999754,0.100171,0.862559,0.108424,0.287483,0.92551,0.110101,0.9277,0.0583599,0.584156,0.954827,0.145116,0.100578,0.510823,0.878403,0.27449,0.563829,0.978707,0.0152135,0.335658,6.93701e-09,0.349979,0.232033,0.304305,0.41362,0.00448549,0.339134,0.00557222
-392.08,0.831744,0.177861,4,31,0,406.701,0.74678,0.995228,0.564255,0.55317,0.00463866,0.931176,0.998977,0.0286367,0.971859,0.00104936,0.980202,0.925149,0.27958,0.97607,0.000138994,0.601945,0.137946,0.352288,0.854726,0.679764,0.0744673,0.261955,0.692887,0.498731,0.0124165,0.25322,0.00477183,0.435745,0.44683,0.995361,0.0688235,0.00102286,0.971363,0.0281414,0.998951,0.019798,0.0748511,0.72042,0.0239301,0.999861,0.398055,0.862054,0.647712,0.145274,0.320236,0.925533,0.738045,0.307113,0.501269,0.987584,0.000866355,0.340797,1.16037e-06,0.291017,0.254508,0.355865,0.388492,0.00170976,0.356132,0.0106111
-398.293,0.957577,0.177861,4,31,0,410.697,0.912043,0.923455,0.253429,0.774022,0.000980143,0.917721,0.996729,0.00317311,0.993265,0.0383709,0.846112,0.876084,0.184842,0.859377,0.000307781,0.884526,0.282458,0.0248787,0.792276,0.748049,0.0447365,0.174589,0.511972,0.18514,0.00559709,0.0879571,0.0765447,0.746571,0.225978,0.99902,0.0822785,0.00327115,0.996827,0.00673502,0.961629,0.153888,0.123916,0.815158,0.140623,0.999692,0.115474,0.717542,0.975121,0.207724,0.251951,0.955263,0.825411,0.488028,0.81486,0.994403,0.00138632,0.294789,4.6744e-06,0.358233,0.204103,0.293635,0.526841,0.00012449,0.267664,0.0532195
-400.868,0.972546,0.177861,4,15,0,417.142,0.695346,0.957651,0.299025,0.777334,0.00998896,0.965738,0.993431,0.0350416,0.54056,0.00653167,0.94848,0.98245,0.1221,0.984763,0.150444,0.864106,0.0278417,0.0783913,0.643548,0.762255,0.0264863,0.106418,0.101321,0.259847,0.000286904,0.304654,0.042349,0.700975,0.222666,0.990011,0.0342616,0.00656869,0.964958,0.45944,0.993468,0.0515197,0.0175498,0.8779,0.0152368,0.849556,0.135894,0.972158,0.921609,0.356452,0.237745,0.973514,0.893582,0.898679,0.740153,0.999713,2.9136e-05,0.397528,0.00039135,0.28627,0.231973,0.240017,0.521082,0.0102554,0.246524,0.0659291
-397.939,0.990298,0.177861,4,31,0,414.998,0.99021,0.933572,0.616137,0.619789,0.0129413,0.874291,0.998625,0.0633379,0.982662,0.0183251,0.969955,0.700463,0.383031,0.979481,0.0352417,0.853019,0.00346412,0.0121078,0.891396,0.647614,0.00716789,0.270073,0.489687,0.370637,1.7735e-05,0.00978992,0.0664277,0.383863,0.380211,0.987059,0.125709,0.00137521,0.936662,0.0173382,0.981675,0.0300446,0.299537,0.616969,0.0205193,0.964758,0.146981,0.996536,0.987892,0.108604,0.352386,0.992832,0.729927,0.510313,0.629363,0.999982,9.42863e-08,0.328996,0.0021815,0.260109,0.218779,0.345898,0.450344,0.0133681,0.328696,0.0516289
-396.82,0.870119,0.177861,5,63,0,411.086,0.998924,0.97128,0.400626,0.526319,0.0281171,0.963466,0.999572,0.0312742,0.773462,0.0481827,0.992378,0.828393,0.381774,0.986049,0.0437322,0.724179,0.64524,0.0244737,0.967417,0.973544,0.381752,0.375142,0.579781,0.610294,0.00101047,0.00107605,0.0287203,0.599374,0.473681,0.971883,0.0365342,0.000427758,0.968726,0.226538,0.951817,0.00762227,0.171607,0.618226,0.0139506,0.956268,0.275821,0.35476,0.975526,0.0325831,0.0264564,0.618248,0.624858,0.420219,0.389706,0.99899,3.5828e-09,0.438227,0.000503222,0.274768,0.342513,0.262077,0.392083,0.00922198,0.264901,0.015706
-392.399,0.960301,0.177861,4,15,0,414.879,0.729339,0.971052,0.656551,0.648246,0.0960804,0.568469,0.957403,0.162802,0.993212,0.0695113,0.889032,0.941797,0.404092,0.77844,0.290039,0.923357,0.210325,0.103207,0.673535,0.933605,0.389179,0.461949,0.709258,0.749743,0.00264265,0.270661,0.0289479,0.343449,0.351754,0.90392,0.431531,0.0425968,0.837198,0.00678814,0.930489,0.110968,0.0582026,0.595908,0.22156,0.709961,0.0766428,0.789675,0.896793,0.326465,0.0663954,0.610821,0.538051,0.290742,0.250257,0.997357,5.01381e-10,0.463588,0.00921323,0.289068,0.358041,0.232213,0.378855,0.000235482,0.253891,0.0148956
-392.466,0.866209,0.177861,4,15,0,405.499,0.996299,0.981789,0.531715,0.484582,0.00730437,0.999398,0.989466,0.00219999,0.963132,0.0243404,0.978981,0.984149,0.301705,0.998387,0.00762277,0.729889,0.0177148,0.151614,0.936122,0.938202,0.408769,0.219569,0.70075,0.692659,0.0305868,0.00370146,0.0182113,0.468285,0.515418,0.992696,0.000602209,0.0105344,0.9978,0.0368684,0.97566,0.0210189,0.0158511,0.698295,0.00161251,0.992377,0.270111,0.982285,0.848386,0.0638777,0.061798,0.591231,0.780431,0.29925,0.307341,0.969413,0.0308766,0.377349,0.00132458,0.389691,0.24148,0.232878,0.416397,7.92307e-05,0.309922,3.87909e-06
-387.921,1,0.177861,4,15,0,406.82,0.922531,0.89612,0.535988,0.679878,0.0707569,0.604499,0.667877,0.0118642,0.99437,0.0488628,0.970378,0.646089,0.600285,0.875164,0.0511346,0.94713,0.363192,0.324166,0.849763,0.920441,0.422292,0.303745,0.944652,0.588571,0.0517968,0.0774688,0.10388,0.464012,0.320122,0.929243,0.395501,0.332123,0.988136,0.00562967,0.951137,0.0296223,0.353911,0.399715,0.124836,0.948865,0.0528702,0.636808,0.675834,0.150237,0.0795593,0.577708,0.696255,0.0553484,0.411429,0.948203,0.000507845,0.457087,0.00156772,0.330666,0.342957,0.208875,0.387832,0.000315762,0.267136,0.00305696
-395.104,0.880186,0.177861,5,31,0,410.633,0.783266,0.987699,0.70722,0.471008,0.0535507,0.999834,0.998798,0.00787804,0.968442,0.090003,0.845421,0.999988,0.121836,0.985123,0.0027364,0.773046,0.0327637,0.193996,0.610558,0.967191,0.43495,0.165087,0.573065,0.64266,0.0546999,0.216734,0.0123008,0.29278,0.528992,0.946449,0.000165991,0.00120166,0.992122,0.0315576,0.909997,0.154579,1.20935e-05,0.878164,0.0148774,0.997264,0.226954,0.967236,0.806004,0.389442,0.0328092,0.56505,0.834913,0.426935,0.35734,0.9453,0.000169638,0.350968,8.42825e-05,0.33969,0.245216,0.294494,0.409592,0.0148483,0.344938,1.11829e-08
-398.965,0.766581,0.177861,5,31,0,409.828,0.97653,0.986912,0.906421,0.592367,0.0592473,0.999848,0.978828,0.0215101,0.998647,0.00782268,0.961315,0.999984,0.200121,0.917418,0.152082,0.942491,0.109503,0.114729,0.80873,0.996907,0.174519,0.331224,0.822609,0.600614,0.000665024,0.0234703,0.0130882,0.0935788,0.407633,0.940753,0.000152498,0.021172,0.97849,0.00135259,0.992177,0.0386851,1.64921e-05,0.799879,0.0825816,0.847918,0.0575087,0.890497,0.885271,0.19127,0.00309326,0.825481,0.668776,0.177391,0.399386,0.999335,0.00556201,0.441308,0.021283,0.299898,0.252799,0.255076,0.401297,0.00371815,0.31906,1.2752e-08
-399.668,0.994793,0.177861,4,31,0,415.5,0.879958,0.99912,0.822544,0.575804,0.0239976,0.999988,0.629474,0.0313881,0.999843,0.0931929,0.960195,0.999809,0.328386,0.995417,0.011728,0.745067,0.0733748,0.170965,0.767084,0.858445,0.618681,0.147312,0.766488,0.576042,9.20348e-05,0.120042,0.000879752,0.177456,0.424196,0.976002,1.22208e-05,0.370526,0.968612,0.000157361,0.906807,0.0398048,0.00019117,0.671614,0.00458305,0.988272,0.254933,0.926625,0.829035,0.232916,0.141555,0.381319,0.852688,0.233512,0.423958,0.999908,1.91945e-05,0.360871,5.84184e-05,0.358043,0.312264,0.271104,0.422935,0.00997532,0.264723,5.99934e-06
-399.581,0.707784,0.177861,4,15,0,417.891,0.839525,0.971098,0.680533,0.775061,0.0806398,0.999963,0.871819,0.0695992,0.997491,0.0271342,0.905675,0.999906,0.628567,0.994463,0.182784,0.964762,0.285926,0.240907,0.938183,0.961972,0.212013,0.051323,0.765067,0.718308,0.000495459,0.160475,0.028902,0.319467,0.224939,0.91936,3.71886e-05,0.128181,0.930401,0.00250892,0.972866,0.0943251,9.35201e-05,0.371433,0.0055374,0.817216,0.0352381,0.714074,0.759093,0.0618166,0.0380281,0.787987,0.948677,0.234933,0.281692,0.999505,2.25544e-09,0.412678,0.0012084,0.318446,0.343575,0.268642,0.331134,0.000232531,0.324083,1.16608e-06
-403.929,0.980992,0.177861,4,15,0,418.997,0.960774,0.942887,0.684697,0.437432,0.00857067,0.999949,0.849852,0.0394957,0.664784,0.0256063,0.996473,0.596186,0.387708,0.994691,0.03778,0.389,0.377566,0.189067,0.681202,0.999395,0.664843,0.657106,0.566548,0.565206,0.0032927,0.0392264,0.0571134,0.315303,0.562568,0.991429,5.1336e-05,0.150148,0.960504,0.335216,0.974394,0.00352653,0.403814,0.612292,0.0053092,0.96222,0.611,0.622434,0.810933,0.318798,0.000605238,0.335157,0.342894,0.433452,0.434794,0.996707,7.71496e-08,0.506015,0.00150805,0.300899,0.297372,0.165165,0.31095,0.0272584,0.39017,0.00066292
-396.419,0.567175,0.177861,4,15,0,416.459,0.990567,0.936699,0.638769,0.579599,0.0121778,0.999866,0.736551,0.0184076,0.869451,0.0148426,0.998977,0.498463,0.369298,0.999682,0.0170311,0.908211,0.393543,0.130852,0.906096,0.998261,0.636235,0.295311,0.644159,0.57768,0.00145407,0.00943293,0.0633011,0.361231,0.420401,0.987822,0.000134116,0.263449,0.981592,0.130549,0.985157,0.0010225,0.501537,0.630702,0.000318418,0.982969,0.0917894,0.606457,0.869148,0.093904,0.00173877,0.363765,0.704689,0.355841,0.42232,0.998546,3.85324e-05,0.492422,0.000199765,0.326146,0.32277,0.178315,0.32654,0.00311285,0.350452,3.81614e-06
-396.269,0.99105,0.177861,4,15,0,413.529,0.878289,0.927469,0.494231,0.591168,0.0196708,0.999921,0.823249,0.00326919,0.863979,0.00839733,0.967369,0.950271,0.62486,0.999806,0.00362315,0.846483,0.157037,0.381017,0.945091,0.958355,0.361822,0.247202,0.497757,0.808878,0.0883657,0.121711,0.0725312,0.505769,0.408832,0.980329,7.92024e-05,0.176751,0.996731,0.136021,0.991603,0.0326314,0.0497293,0.37514,0.000194183,0.996377,0.153517,0.842963,0.618983,0.0549088,0.041645,0.638178,0.752798,0.502243,0.191122,0.911634,6.81578e-07,0.409393,0.00682297,0.397987,0.356511,0.186342,0.315607,0.00627851,0.321058,2.0808e-10
-397.851,0.439655,0.177861,5,31,0,417.74,0.775269,0.951983,0.50021,0.667894,0.0573731,0.999993,0.574604,0.00408586,0.876309,0.0121345,0.553662,0.793437,0.518496,0.987659,0.00902679,0.906283,0.0857164,0.162987,0.434683,0.925882,0.299304,0.477922,0.864754,0.76796,0.0077388,0.224731,0.0480166,0.49979,0.332106,0.942627,7.33825e-06,0.425396,0.995914,0.123691,0.987865,0.446338,0.206563,0.481504,0.0123411,0.990973,0.0937167,0.914284,0.837013,0.565317,0.0741176,0.700696,0.522078,0.135246,0.23204,0.992261,3.38438e-05,0.461955,0.00196895,0.269848,0.274362,0.262412,0.362395,0.00578458,0.361241,7.49169e-09
-397.414,0.702219,0.177861,4,15,0,413.959,0.781284,0.9506,0.570079,0.566351,0.137402,0.999994,0.631612,0.00229898,0.977889,0.0123934,0.650809,0.57668,0.632921,0.991798,0.00921145,0.894622,0.0768106,0.100189,0.783983,0.938544,0.244145,0.324521,0.887818,0.794446,0.00286971,0.218716,0.0494005,0.429921,0.433649,0.862598,6.23875e-06,0.368388,0.997701,0.0221112,0.987607,0.349191,0.42332,0.367079,0.00820238,0.990789,0.105378,0.923189,0.899811,0.216017,0.0614557,0.755855,0.675479,0.112182,0.205554,0.99713,8.05731e-05,0.444927,0.00202905,0.276978,0.293107,0.276309,0.349949,0.0017853,0.354834,6.47794e-09
-396.175,0.91254,0.177861,4,15,0,414.055,0.99765,0.793544,0.573555,0.425845,0.00685886,0.999988,0.993393,0.000923025,0.96147,0.14106,0.973027,0.882269,0.289783,0.923181,0.0571702,0.616173,0.400913,0.183113,0.605047,0.973415,0.34516,0.156131,0.927926,0.730708,0.248273,0.00235019,0.206456,0.426445,0.574155,0.993141,1.15623e-05,0.00660689,0.999077,0.0385304,0.85894,0.0269729,0.117731,0.710217,0.0768187,0.94283,0.383827,0.599087,0.816887,0.394953,0.026585,0.65484,0.843869,0.0720736,0.269292,0.751727,0.020872,0.364726,0.000373725,0.341453,0.235647,0.28112,0.417079,0.0126953,0.326029,4.88551e-06
-398.825,0.98667,0.177861,4,15,0,412.83,0.622457,0.992405,0.637053,0.715458,0.0423053,0.999785,0.637578,0.000953297,0.997327,0.00145553,0.999771,0.859644,0.46856,0.978944,0.0504759,0.909439,0.148417,0.0971186,0.929662,0.667524,0.176828,0.305989,0.360502,0.605911,0.00160881,0.377543,0.00759477,0.362947,0.284542,0.957695,0.000214703,0.362422,0.999047,0.00267263,0.998544,0.000228682,0.140356,0.53144,0.0210557,0.949524,0.0905611,0.851583,0.902881,0.0703384,0.332476,0.823172,0.694011,0.639498,0.394089,0.998391,0.000688611,0.333924,4.11007e-06,0.342017,0.34729,0.320714,0.385169,1.27278e-05,0.266848,0.00333157
-397.32,0.974234,0.177861,4,15,0,417.822,0.882461,0.999066,0.569186,0.708645,0.0192917,0.999527,0.797442,0.0008871,0.985188,0.00646464,0.99865,0.736526,0.616869,0.990777,0.167825,0.80082,0.0657157,0.0819614,0.902375,0.495968,0.315516,0.311359,0.459114,0.61542,0.000433544,0.117539,0.00093402,0.430814,0.291355,0.980708,0.000473049,0.202558,0.999113,0.0148123,0.993535,0.0013505,0.263474,0.383131,0.00922303,0.832175,0.19918,0.934284,0.918039,0.0976254,0.504032,0.684484,0.688641,0.540886,0.38458,0.999566,0.0179735,0.290392,0.00600786,0.377245,0.331231,0.327721,0.372241,0.000380232,0.272547,0.00426174
-393.368,0.951971,0.177861,4,31,0,418.096,0.973714,0.938561,0.664896,0.664392,0.0117529,0.999516,0.952981,0.00742407,0.887613,0.0228205,0.973673,0.994688,0.738929,0.944252,0.00648601,0.910856,0.291905,0.261361,0.696019,0.993804,0.439035,0.0318659,0.865692,0.654827,1.40389e-06,0.0262856,0.0614386,0.335104,0.335608,0.988247,0.000483645,0.0470187,0.992576,0.112387,0.977179,0.0263268,0.00531156,0.261071,0.0557481,0.993514,0.0891437,0.708095,0.738639,0.303981,0.00619633,0.560965,0.968134,0.134308,0.345173,0.999999,0.0164764,0.381637,0.0009431,0.364029,0.260351,0.252133,0.392381,0.00176892,0.329848,0.000431723
-390.282,0.991847,0.177861,4,31,0,403.62,0.743875,0.994875,0.52252,0.689793,0.157886,0.588999,0.745256,0.0572513,0.978196,0.0158818,0.954348,0.998678,0.368189,0.963117,0.10461,0.717356,0.064508,0.103146,0.87017,0.981922,0.448035,0.357702,0.758019,0.688442,9.01647e-05,0.256125,0.0051251,0.47748,0.310207,0.842114,0.411001,0.254744,0.942749,0.0218041,0.984118,0.0456519,0.00132236,0.631811,0.036883,0.89539,0.282644,0.935492,0.896854,0.12983,0.0180777,0.551965,0.642298,0.241981,0.311558,0.99991,0.00161053,0.447551,0.000796637,0.336232,0.268361,0.211556,0.422441,4.37662e-05,0.306792,0.00461643
